ACC,   0.366,   0.563,  10.027,20181010_020638
GYR,  40.676, -31.928,  55.546,20181010_020638
MAG,-1021.634,-367.254,1063.196,20181010_020638
FUS,-141.899,  -8.954,   0.758,20181010_020638
ACC,   0.292,   0.560,   9.876,20181010_020638
GYR,  46.799, -26.242,  53.359,20181010_020638
MAG,-1021.273,-367.615,1062.498,20181010_020638
FUS,-135.148,  -7.718,   5.426,20181010_020638
ACC,   0.338,   0.515,   9.991,20181010_020639
GYR,  23.618, -12.246,  39.364,20181010_020639
MAG,-1021.634,-367.976,1063.196,20181010_020639
FUS,-135.840,  -5.492,  -3.382,20181010_020639
ACC,   0.335,   0.565,  10.029,20181010_020639
GYR,  12.246, -11.809,  41.988,20181010_020639
MAG,-1021.814,-366.712,1061.974,20181010_020639
FUS,-138.088,  -0.385,  -8.975,20181010_020639
ACC,   0.354,   0.558,   9.991,20181010_020639
GYR,  31.053, -10.934,  50.298,20181010_020639
MAG,-1020.731,-366.352,1062.673,20181010_020639
FUS,-138.394,   1.347,   0.102,20181010_020639
ACC,   0.328,   0.582,   9.924,20181010_020640
GYR,  37.614, -22.743,  47.236,20181010_020640
MAG,-1021.092,-368.156,1061.625,20181010_020640
FUS,-138.414,  -6.512,  -1.019,20181010_020640
ACC,   0.328,   0.589,   9.914,20181010_020640
GYR,  26.242, -25.368,  44.612,20181010_020640
MAG,-1020.912,-368.337,1062.847,20181010_020640
FUS,-138.830,  -6.366,  -4.039,20181010_020640
ACC,   0.347,   0.575,   9.979,20181010_020641
GYR,  27.554, -20.994,  40.676,20181010_020641
MAG,-1020.731,-368.517,1063.022,20181010_020641
FUS,-140.868,  -3.651,  -3.176,20181010_020641
ACC,   0.340,   0.563,  10.013,20181010_020641
GYR,  30.616, -31.928,  42.862,20181010_020641
MAG,-1021.995,-367.615,1063.196,20181010_020641
FUS,-142.236,  -7.556,  -2.359,20181010_020641
ACC,   0.326,   0.570,   9.957,20181010_020641
GYR,  25.805, -10.060,  46.799,20181010_020641
MAG,-1020.551,-367.254,1062.847,20181010_020641
FUS,-141.999,  -1.046,  -3.552,20181010_020641
ACC,   0.330,   0.555,   9.941,20181010_020642
GYR,  31.928,  -5.248,  38.051,20181010_020642
MAG,-1021.995,-367.254,1063.895,20181010_020642
FUS,-145.473,   0.228,  -1.892,20181010_020642
ACC,   0.345,   0.579,  10.003,20181010_020642
GYR,  33.678,   0.875,  51.173,20181010_020642
MAG,-1022.355,-366.532,1062.498,20181010_020642
FUS,-144.401,   0.532,  -0.976,20181010_020642
ACC,   0.347,   0.555,  10.027,20181010_020642
GYR,  41.113, -20.994,  50.735,20181010_020642
MAG,-1023.258,-368.517,1062.673,20181010_020642
FUS,-143.301,  -6.523,   0.751,20181010_020642
ACC,   0.366,   0.565,  10.010,20181010_020643
GYR,  11.809, -18.807,  35.865,20181010_020643
MAG,-1021.273,-367.615,1062.149,20181010_020643
FUS,-146.119,  -6.061,  -7.645,20181010_020643
ACC,   0.335,   0.517,   9.989,20181010_020643
GYR,  38.926, -15.308,  45.487,20181010_020643
MAG,-1021.634,-368.698,1061.800,20181010_020643
FUS,-145.953,  -0.836,   3.010,20181010_020643
ACC,   0.304,   0.520,   9.977,20181010_020643
GYR,   7.873, -21.431,  40.238,20181010_020643
MAG,-1022.355,-366.893,1062.498,20181010_020643
FUS,-146.586,  -7.838,  -9.096,20181010_020643
ACC,   0.359,   0.546,   9.998,20181010_020644
GYR,  24.493, -28.429,  54.234,20181010_020644
MAG,-1021.995,-367.615,1063.895,20181010_020644
FUS,-143.061,  -4.626,  -1.372,20181010_020644
ACC,   0.371,   0.555,  10.001,20181010_020644
GYR,  22.743, -20.557,  48.986,20181010_020644
MAG,-1022.175,-368.517,1061.625,20181010_020644
FUS,-142.183,  -5.309,  -5.041,20181010_020644
ACC,   0.335,   0.565,   9.974,20181010_020644
