ACC,   0.335,   0.563,   9.969,20181010_025944
GYR,  13.996, -23.181,  48.986,20181010_025944
MAG,-1021.273,-366.893,1062.847,20181010_025944
FUS,-144.713,  -6.071,  -6.958,20181010_025944
ACC,   0.354,   0.601,   9.946,20181010_025945
GYR,  41.550, -18.370,  44.612,20181010_025945
MAG,-1021.634,-369.780,1062.149,20181010_025945
FUS,-144.934,   1.441,  12.742,20181010_025945
ACC,   0.340,   0.575,  10.025,20181010_025945
GYR,  25.805, -13.121,  49.423,20181010_025945
MAG,-1021.092,-367.073,1063.022,20181010_025945
FUS,-141.314,  -8.528,   1.654,20181010_025945
ACC,   0.318,   0.515,  10.003,20181010_025945
GYR,  39.364,   6.561,  55.546,20181010_025945
MAG,-1020.731,-367.434,1061.974,20181010_025945
FUS,-136.879,   2.257,   0.623,20181010_025945
ACC,   0.354,   0.575,   9.969,20181010_025946
GYR,  27.117, -14.433,  45.049,20181010_025946
MAG,-1021.273,-368.698,1062.498,20181010_025946
FUS,-137.259,  -4.136,  -4.511,20181010_025946
ACC,   0.354,   0.577,   9.960,20181010_025946
GYR,  20.119,  -7.873,  55.546,20181010_025946
MAG,-1020.370,-367.434,1061.625,20181010_025946
FUS,-135.555,   1.312,  -5.979,20181010_025946
ACC,   0.318,   0.579,   9.986,20181010_025946
GYR,  41.988, -17.058,  39.801,20181010_025946
MAG,-1020.551,-365.810,1060.752,20181010_025946
FUS,-139.549,  -1.750,   1.468,20181010_025946
ACC,   0.330,   0.584,   9.998,20181010_025947
GYR,  34.115,  -3.499,  40.676,20181010_025947
MAG,-1020.370,-368.156,1061.276,20181010_025947
FUS,-141.233,  -0.668,  -1.602,20181010_025947
ACC,   0.345,   0.587,  10.008,20181010_025947
GYR,  26.680, -13.996,  46.799,20181010_025947
MAG,-1019.468,-367.615,1061.450,20181010_025947
FUS,-141.616,  -3.237,  -3.990,20181010_025947
ACC,   0.335,   0.587,   9.996,20181010_025947
GYR,  27.554, -13.121,  49.860,20181010_025947
MAG,-1020.370,-368.156,1061.625,20181010_025948
FUS,-141.274,  -1.256,  -2.949,20181010_025948
ACC,   0.304,   0.572,   9.984,20181010_025948
GYR,  29.304, -24.930,  56.858,20181010_025948
MAG,-1021.273,-367.254,1060.403,20181010_025948
FUS,-138.581,  -5.441,  -3.077,20181010_025948
ACC,   0.330,   0.591,   9.989,20181010_025948
GYR,  25.805, -28.867,  58.608,20181010_025948
MAG,-1020.551,-367.615,1061.800,20181010_025948
