ACC,   0.347,   0.560,   9.962,20181010_014302
GYR,  27.117, -10.934,  49.860,20181010_014302
MAG,-1020.731,-369.600,1060.577,20181010_014302
FUS,-128.469,   3.740,  -2.391,20181010_014302
ACC,   0.342,   0.532,   9.943,20181010_014302
GYR,  27.992,  -3.936,  62.107,20181010_014302
MAG,-1020.551,-367.254,1062.498,20181010_014302
FUS,-120.867,   0.578,  -8.712,20181010_014302
ACC,   0.290,   0.565,   9.957,20181010_014302
GYR,  16.183, -26.680,  45.924,20181010_014302
MAG,-1022.355,-367.615,1062.498,20181010_014302
FUS,-123.002,   0.796,  -8.003,20181010_014303
ACC,   0.318,   0.577,  10.010,20181010_014303
GYR,  29.304,  -8.747,  43.300,20181010_014303
MAG,-1022.536,-367.073,1063.371,20181010_014303
FUS,-126.788,   5.420,  -3.919,20181010_014303
ACC,   0.323,   0.534,   9.986,20181010_014303
GYR,  22.306,  -3.936,  55.109,20181010_014303
MAG,-1021.634,-366.893,1063.895,20181010_014303
FUS,-125.644,   2.192,  -7.456,20181010_014303
ACC,   0.340,   0.587,  10.005,20181010_014304
GYR,  32.803, -22.306,  43.737,20181010_014304
MAG,-1021.634,-366.893,1063.196,20181010_014304
FUS,-128.897,  -0.574,  -2.637,20181010_014304
ACC,   0.369,   0.536,   9.898,20181010_014304
GYR,  24.930, -39.801,  43.300,20181010_014304
MAG,-1021.814,-367.795,1061.276,20181010_014304
FUS,-130.323,  -9.241,  -6.432,20181010_014304
ACC,   0.321,   0.555,   9.986,20181010_014304
GYR,  23.181, -33.678,  44.612,20181010_014304
MAG,-1022.355,-368.337,1063.196,20181010_014304
FUS,-130.463,  -6.156,  -5.433,20181010_014304
ACC,   0.354,   0.532,  10.017,20181010_014305
GYR,  44.175, -15.308,  52.922,20181010_014305
MAG,-1020.912,-367.615,1063.196,20181010_014305
FUS,-128.760,   0.103,   0.630,20181010_014305
ACC,   0.333,   0.587,  10.008,20181010_014305
GYR,  41.113, -11.809,  43.737,20181010_014305
MAG,-1020.912,-369.059,1062.847,20181010_014305
FUS,-129.931,  -1.279,  -0.773,20181010_014305
ACC,   0.328,   0.572,  10.003,20181010_014305
GYR,  29.304, -31.491,  47.236,20181010_014305
MAG,-1022.536,-366.712,1063.371,20181010_014305
FUS,-129.895,  -6.962,  -4.574,20181010_014305
ACC,   0.388,   0.553,   9.962,20181010_014306
GYR,  24.930, -13.559,  45.924,20181010_014306
MAG,-1022.536,-368.517,1061.974,20181010_014306
FUS,-130.685,   0.118,  -5.385,20181010_014306
ACC,   0.364,   0.539,   9.974,20181010_014306
GYR,  26.680, -31.053,  53.359,20181010_014306
MAG,-1022.897,-364.908,1063.022,20181010_014306
FUS,-129.782,  -4.851,  -5.085,20181010_014306
ACC,   0.347,   0.555,  10.022,20181010_014306
GYR,  20.557,  -1.312,  49.423,20181010_014306
MAG,-1021.995,-367.615,1063.196,20181010_014306
FUS,-130.280,   4.663,  -6.871,20181010_014306
ACC,   0.342,   0.589,   9.967,20181010_014307
GYR,  26.242, -13.996,  55.109,20181010_014307
MAG,-1022.355,-366.893,1061.800,20181010_014307
FUS,-129.891,  -1.069,  -3.615,20181010_014307
ACC,   0.321,   0.584,   9.977,20181010_014307
GYR,  31.928, -28.429,  53.797,20181010_014307
MAG,-1022.175,-368.878,1063.720,20181010_014307
FUS,-128.554,  -4.307,  -3.742,20181010_014307
ACC,   0.328,   0.563,   9.941,20181010_014307
GYR,  31.491, -20.994,  33.240,20181010_014307
MAG,-1021.092,-368.156,1062.323,20181010_014307
FUS,-133.345,  -2.195,  -3.434,20181010_014307
ACC,   0.318,   0.560,  10.015,20181010_014308
GYR,  31.053, -20.557,  41.113,20181010_014308
MAG,-1021.995,-368.698,1062.498,20181010_014308
FUS,-136.004,  -2.734,  -3.459,20181010_014308
ACC,   0.328,   0.560,   9.929,20181010_014308
GYR,  28.429,  -5.248,  28.429,20181010_014308
MAG,-1021.092,-367.795,1062.673,20181010_014308
FUS,-142.701,   1.342,  -3.868,20181010_014308
ACC,   0.352,   0.584,   9.972,20181010_014308
GYR,  41.550, -18.807,  46.799,20181010_014308
MAG,-1022.716,-366.532,1063.546,20181010_014308
FUS,-143.600,  -5.066,   1.787,20181010_014309
ACC,   0.333,   0.560,   9.974,20181010_014309
GYR,  19.244, -26.242,  60.357,20181010_014309
MAG,-1023.258,-369.600,1063.720,20181010_014309
FUS,-138.413,  -8.332,  -6.195,20181010_014309
ACC,   0.302,   0.563,  10.017,20181010_014309
GYR,   9.185, -31.928,  48.548,20181010_014309
MAG,-1022.175,-367.073,1063.022,20181010_014309
FUS,-137.428,  -5.896,  -8.789,20181010_014309
ACC,   0.299,   0.536,   9.972,20181010_014310
GYR,  33.240, -21.869,  47.236,20181010_014310
MAG,-1022.175,-368.878,1063.720,20181010_014310
FUS,-137.302,  -0.903,  -0.119,20181010_014310
ACC,   0.326,   0.505,   9.943,20181010_014310
GYR,  20.994, -11.809,  52.922,20181010_014310
MAG,-1021.995,-366.893,1061.800,20181010_014310
FUS,-135.315,  -2.215,  -6.697,20181010_014310
ACC,   0.326,   0.577,   9.972,20181010_014310
GYR,  17.495,  -6.561,  56.421,20181010_014310
MAG,-1021.814,-368.878,1063.022,20181010_014310
FUS,-134.039,   3.210,  -6.277,20181010_014310
ACC,   0.299,   0.536,   9.986,20181010_014311
GYR,  29.741,   1.312,  45.924,20181010_014311
MAG,-1021.092,-367.073,1063.720,20181010_014311
FUS,-136.552,   3.709,  -2.944,20181010_014311
ACC,   0.326,   0.515,  10.005,20181010_014311
