ACC,   0.311,   0.575,   9.948,20181010_033508
GYR,  21.869,  -6.998,  47.236,20181010_033508
MAG,-1020.370,-367.795,1062.673,20181010_033508
FUS,-144.541,  -0.059,  -4.127,20181010_033508
ACC,   0.383,   0.582,  10.029,20181010_033509
GYR,  10.934,  -3.062,  55.546,20181010_033509
MAG,-1021.453,-367.795,1061.974,20181010_033509
FUS,-140.754,   0.716, -10.848,20181010_033509
ACC,   0.342,   0.563,  10.053,20181010_033509
GYR,  26.680, -32.366,  41.988,20181010_033509
MAG,-1021.453,-366.712,1061.974,20181010_033509
FUS,-142.247,  -5.744,   1.631,20181010_033509
ACC,   0.352,   0.589,   9.974,20181010_033509
GYR,  22.743, -18.807,  38.926,20181010_033509
MAG,-1019.829,-365.810,1061.800,20181010_033509
FUS,-144.161,  -6.133,  -4.558,20181010_033509
ACC,   0.328,   0.587,   9.957,20181010_033510
GYR,  32.366, -14.871,  51.610,20181010_033510
MAG,-1022.536,-367.434,1063.022,20181010_033510
FUS,-142.615,  -1.788,  -0.761,20181010_033510
ACC,   0.330,   0.575,   9.986,20181010_033510
GYR,  25.805, -18.370,  43.737,20181010_033510
MAG,-1020.731,-368.156,1061.974,20181010_033510
FUS,-143.579,  -4.896,  -4.033,20181010_033510
ACC,   0.338,   0.618,   9.981,20181010_033511
GYR,  20.119,   0.437,  62.107,20181010_033511
MAG,-1023.258,-366.352,1064.070,20181010_033511
FUS,-139.389,   3.328,  -4.657,20181010_033511
ACC,   0.385,   0.606,  10.005,20181010_033511
GYR,  27.992, -12.246,  48.986,20181010_033511
MAG,-1021.995,-366.893,1062.149,20181010_033511
FUS,-139.785,  -3.071,  -2.682,20181010_033511
ACC,   0.362,   0.575,  10.025,20181010_033511
GYR,  21.431, -28.867,  52.047,20181010_033511
MAG,-1020.912,-367.615,1062.847,20181010_033511
FUS,-138.321,  -6.721,  -5.763,20181010_033511
ACC,   0.347,   0.599,  10.027,20181010_033512
GYR,  25.368, -10.497,  50.298,20181010_033512
MAG,-1020.731,-367.434,1063.371,20181010_033512
FUS,-137.684,   1.054,  -3.480,20181010_033512
ACC,   0.345,   0.613,   9.979,20181010_033512
GYR,  22.306, -25.368,  46.799,20181010_033512
MAG,-1020.370,-366.712,1062.323,20181010_033512
FUS,-138.458,  -5.778,  -5.379,20181010_033512
ACC,   0.330,   0.563,   9.955,20181010_033512
GYR,  19.682, -21.869,  41.550,20181010_033512
MAG,-1021.814,-368.878,1061.974,20181010_033512
FUS,-140.517,  -2.990,  -5.483,20181010_033512
ACC,   0.340,   0.565,  10.001,20181010_033513
GYR,  26.680, -26.680,  47.236,20181010_033513
MAG,-1022.175,-367.073,1062.673,20181010_033513
FUS,-140.895,  -4.755,  -3.009,20181010_033513
ACC,   0.357,   0.570,   9.989,20181010_033513
GYR,  34.552, -11.809,  48.548,20181010_033513
MAG,-1021.273,-367.615,1061.800,20181010_033513
FUS,-140.624,  -1.370,  -1.176,20181010_033513
ACC,   0.352,   0.599,  10.008,20181010_033513
GYR,  22.306, -19.682,  44.612,20181010_033513
MAG,-1018.927,-365.269,1061.974,20181010_033513
FUS,-141.531,  -5.158,  -5.512,20181010_033513
ACC,   0.330,   0.589,   9.979,20181010_033514
GYR,  18.370, -25.805,  47.236,20181010_033514
MAG,-1019.829,-368.698,1062.149,20181010_033514
FUS,-141.590,  -4.434,  -5.245,20181010_033514
ACC,   0.335,   0.596,   9.967,20181010_033514
GYR,  23.181, -27.117,  55.546,20181010_033514
MAG,-1020.731,-367.073,1063.022,20181010_033514
FUS,-139.151,  -4.795,  -3.974,20181010_033514
ACC,   0.335,   0.587,   9.967,20181010_033514
GYR,  37.614, -29.741,  46.799,20181010_033514
MAG,-1022.175,-367.073,1061.276,20181010_033514
FUS,-139.400,  -6.189,   0.019,20181010_033514
ACC,   0.354,   0.599,  10.032,20181010_033515
GYR,  31.491, -23.181,  55.984,20181010_033515
MAG,-1020.912,-366.893,1062.847,20181010_033515
FUS,-136.076,  -6.313,  -2.485,20181010_033515
ACC,   0.376,   0.596,   9.926,20181010_033515
GYR,  20.119, -16.620,  46.361,20181010_033515
MAG,-1020.731,-368.156,1061.974,20181010_033515
FUS,-136.506,  -2.625,  -6.308,20181010_033515
ACC,   0.338,   0.565,   9.941,20181010_033515
GYR,  27.554, -22.743,  52.047,20181010_033515
MAG,-1021.092,-367.795,1062.323,20181010_033515
FUS,-135.844,  -2.376,  -3.234,20181010_033515
ACC,   0.362,   0.560,  10.017,20181010_033516
GYR,  29.304, -13.121,  55.546,20181010_033516
MAG,-1020.912,-367.615,1062.149,20181010_033516
FUS,-133.927,  -0.912,  -3.861,20181010_033516
ACC,   0.352,   0.606,   9.969,20181010_033516
GYR,  17.495, -16.620,  48.548,20181010_033516
MAG,-1020.912,-367.976,1062.498,20181010_033516
FUS,-134.588,  -1.653,  -7.644,20181010_033516
ACC,   0.350,   0.608,   9.910,20181010_033516
GYR,  24.493, -28.429,  45.487,20181010_033517
MAG,-1021.814,-368.156,1063.371,20181010_033517
FUS,-136.194,  -3.533,  -3.335,20181010_033517
ACC,   0.371,   0.582,   9.972,20181010_033517
GYR,  16.620, -10.497,  41.113,20181010_033517
MAG,-1022.355,-366.532,1061.450,20181010_033517
FUS,-138.879,  -0.437,  -7.381,20181010_033517
ACC,   0.378,   0.618,   9.929,20181010_033517
GYR,  13.121,  -6.123,  52.485,20181010_033517
MAG,-1020.731,-367.795,1063.022,20181010_033517
FUS,-138.866,   1.958,  -5.835,20181010_033517
ACC,   0.364,   0.589,   9.926,20181010_033518
GYR,  16.183, -24.930,  42.425,20181010_033518
MAG,-1021.092,-365.630,1062.673,20181010_033518
FUS,-141.102,  -5.771,  -5.872,20181010_033518
ACC,   0.407,   0.587,   9.943,20181010_033518
GYR,  35.865, -12.246,  54.234,20181010_033518
MAG,-1022.175,-366.712,1062.323,20181010_033518
FUS,-139.197,  -0.422,   0.110,20181010_033518
ACC,   0.359,   0.575,   9.931,20181010_033518
GYR,  35.427, -20.119,  49.860,20181010_033518
MAG,-1021.634,-367.976,1062.498,20181010_033518
FUS,-138.260,  -5.905,  -1.719,20181010_033518
ACC,   0.378,   0.539,  10.029,20181010_033519
GYR,  23.618, -22.743,  49.423,20181010_033519
MAG,-1020.912,-368.337,1062.149,20181010_033519
FUS,-137.272,  -5.304,  -5.274,20181010_033519
ACC,   0.366,   0.611,  10.003,20181010_033519
GYR,  35.865,  -3.499,  49.860,20181010_033519
MAG,-1021.995,-366.171,1063.196,20181010_033519
FUS,-137.053,   3.160,  -0.347,20181010_033519
ACC,   0.345,   0.594,   9.941,20181010_033519
GYR,  27.117, -22.743,  40.676,20181010_033519
MAG,-1020.912,-366.893,1062.149,20181010_033519
FUS,-138.944,  -6.786,  -4.436,20181010_033519
ACC,   0.335,   0.584,   9.962,20181010_033520
GYR,  23.618, -18.370,  46.361,20181010_033520
MAG,-1022.175,-368.517,1062.323,20181010_033520
FUS,-139.259,  -2.532,  -4.351,20181010_033520
ACC,   0.390,   0.587,   9.981,20181010_033520
GYR,  41.988, -13.559,  39.801,20181010_033520
MAG,-1020.731,-367.073,1061.276,20181010_033520
FUS,-142.433,  -1.433,   1.457,20181010_033520
ACC,   0.338,   0.555,   9.972,20181010_033520
GYR,  14.433, -11.372,  40.676,20181010_033520
MAG,-1021.453,-367.434,1061.974,20181010_033520
FUS,-143.831,  -3.763,  -7.612,20181010_033520
ACC,   0.333,   0.591,  10.048,20181010_033521
GYR,  41.988,  -5.248,  53.359,20181010_033521
MAG,-1021.092,-365.991,1061.974,20181010_033521
FUS,-142.137,   2.334,   3.584,20181010_033521
ACC,   0.306,   0.582,   9.977,20181010_033521
GYR,  20.994, -13.121,  46.361,20181010_033521
MAG,-1021.273,-366.893,1061.800,20181010_033521
FUS,-140.984,  -5.571,  -5.531,20181010_033521
ACC,   0.359,   0.558,   9.924,20181010_033521
GYR,  17.058, -21.869,  72.604,20181010_033521
MAG,-1021.453,-368.156,1062.673,20181010_033521
FUS,-133.319,  -2.542,  -6.485,20181010_033521
ACC,   0.340,   0.622,   9.967,20181010_033522
GYR,  34.990, -29.741,  37.614,20181010_033522
MAG,-1020.551,-368.698,1062.847,20181010_033522
FUS,-137.426,  -4.203,  -0.561,20181010_033522
ACC,   0.328,   0.615,   9.934,20181010_033522
GYR,  28.867, -15.745,  41.113,20181010_033522
MAG,-1021.814,-367.073,1063.371,20181010_033522
FUS,-139.324,  -3.247,  -3.229,20181010_033522
ACC,   0.354,   0.560,   9.989,20181010_033522
GYR,  29.304, -19.244,  47.236,20181010_033522
MAG,-1021.634,-366.171,1061.800,20181010_033522
FUS,-139.656,  -3.430,  -3.147,20181010_033523
ACC,   0.362,   0.584,   9.998,20181010_033523
GYR,  22.743, -33.240,  44.175,20181010_033523
MAG,-1021.273,-367.976,1061.800,20181010_033523
FUS,-140.698,  -8.164,  -5.035,20181010_033523
ACC,   0.323,   0.589,   9.996,20181010_033523
GYR,  31.491, -19.682,  47.236,20181010_033523
MAG,-1020.370,-365.991,1062.673,20181010_033523
FUS,-140.252,  -2.980,  -1.405,20181010_033523
ACC,   0.352,   0.587,   9.989,20181010_033524
GYR,  25.368,   2.624,  26.680,20181010_033524
MAG,-1019.287,-365.991,1063.022,20181010_033524
FUS,-147.073,   2.087,  -4.357,20181010_033524
ACC,   0.333,   0.579,   9.957,20181010_033524
GYR,  33.678, -20.994,  45.487,20181010_033524
MAG,-1023.258,-368.878,1063.720,20181010_033524
FUS,-147.876,  -7.568,   1.074,20181010_033524
ACC,   0.345,   0.555,  10.060,20181010_033524
GYR,  44.612, -14.433,  47.236,20181010_033524
MAG,-1020.731,-368.156,1060.577,20181010_033524
FUS,-146.519,  -5.047,   2.986,20181010_033524
ACC,   0.373,   0.563,  10.001,20181010_033525
GYR,  40.238,  -8.310,  56.858,20181010_033525
MAG,-1021.273,-366.532,1062.847,20181010_033525
FUS,-142.135,  -4.056,   1.222,20181010_033525
ACC,   0.314,   0.579,   9.993,20181010_033525
GYR,  27.992, -28.867,  58.171,20181010_033525
MAG,-1020.009,-367.434,1062.323,20181010_033525
FUS,-137.747,  -8.879,  -3.809,20181010_033525
ACC,   0.340,   0.618,  10.010,20181010_033525
GYR,  32.803, -21.431,  52.922,20181010_033525
MAG,-1019.648,-365.630,1063.022,20181010_033525
FUS,-135.437,  -3.978,  -1.667,20181010_033525
ACC,   0.376,   0.594,   9.926,20181010_033526
GYR,  20.557, -19.682,  48.548,20181010_033526
MAG,-1021.634,-368.337,1061.101,20181010_033526
FUS,-135.207,  -3.862,  -6.650,20181010_033526
ACC,   0.359,   0.572,  10.001,20181010_033526
GYR,  31.491, -23.618,  37.177,20181010_033526
MAG,-1021.273,-368.337,1061.800,20181010_033526
FUS,-138.995,  -2.675,  -1.886,20181010_033526
ACC,   0.366,   0.608,   9.977,20181010_033526
GYR,  35.865, -18.807,  52.047,20181010_033526
MAG,-1020.190,-366.171,1062.498,20181010_033526
FUS,-137.806,  -3.954,  -1.234,20181010_033526
ACC,   0.350,   0.570,   9.984,20181010_033527
GYR,  32.803, -29.741,  57.296,20181010_033527
MAG,-1022.355,-367.254,1062.149,20181010_033527
FUS,-134.320,  -7.511,  -2.747,20181010_033527
ACC,   0.366,   0.570,   9.967,20181010_033527
GYR,  27.554, -17.058,  53.797,20181010_033527
MAG,-1020.190,-366.171,1062.149,20181010_033527
FUS,-132.047,  -2.603,  -4.188,20181010_033527
ACC,   0.335,   0.584,   9.989,20181010_033527
GYR,  30.616, -20.557,  42.425,20181010_033527
MAG,-1020.551,-367.254,1061.800,20181010_033527
FUS,-134.334,  -2.140,  -3.485,20181010_033527
ACC,   0.357,   0.582,   9.941,20181010_033528
GYR,  12.684,  -9.622,  35.865,20181010_033528
MAG,-1020.551,-366.893,1061.450,20181010_033528
FUS,-139.131,   0.085,  -9.232,20181010_033528
ACC,   0.345,   0.591,   9.981,20181010_033528
GYR,  27.117,  -9.622,  38.926,20181010_033528
MAG,-1020.731,-367.434,1061.276,20181010_033528
FUS,-142.819,   1.179,  -0.238,20181010_033528
ACC,   0.316,   0.579,   9.979,20181010_033529
