ACC,   0.347,   0.654,   9.986,20181009_235121
GYR,  16.183,  -3.499,  59.920,20181009_235121
MAG,-976.877,-202.666,1053.069,20181009_235121
FUS,-101.578,   7.918,  -9.197,20181009_235121
ACC,   0.342,   0.678,  10.013,20181009_235121
GYR,  36.302, -33.240,  50.735,20181009_235121
MAG,-975.975,-200.681,1053.593,20181009_235121
FUS,-105.842,  -2.325,  15.503,20181009_235121
ACC,   0.350,   0.625,   9.972,20181009_235122
GYR,  26.242, -29.304,  65.606,20181009_235122
MAG,-976.336,-202.125,1054.641,20181009_235122
FUS, -95.439, -11.317,   2.417,20181009_235122
ACC,   0.357,   0.632,   9.991,20181009_235122
GYR,  25.805, -21.869,  54.672,20181009_235122
MAG,-978.321,-202.666,1054.117,20181009_235122
FUS, -88.643,  -3.200,  -3.514,20181009_235122
ACC,   0.366,   0.627,  10.039,20181009_235122
GYR,  15.308,  -6.123,  53.797,20181009_235122
MAG,-978.141,-201.764,1051.847,20181009_235122
FUS, -85.018,  11.150,  -7.839,20181009_235122
ACC,   0.402,   0.644,   9.957,20181009_235123
GYR,  22.306,  -5.248,  41.550,20181009_235123
MAG,-975.795,-202.305,1053.069,20181009_235123
FUS, -91.607,  13.193,  -3.804,20181009_235123
ACC,   0.338,   0.687,   9.931,20181009_235123
GYR,  17.932, -14.433,  62.982,20181009_235123
MAG,-977.599,-202.305,1053.069,20181009_235123
FUS, -87.897,   3.206,  -8.384,20181009_235123
ACC,   0.345,   0.637,   9.969,20181009_235123
GYR,  24.055, -17.932,  48.986,20181009_235123
MAG,-976.516,-201.945,1053.418,20181009_235123
FUS, -87.164,  12.965,  -3.518,20181009_235123
ACC,   0.385,   0.678,   9.998,20181009_235124
GYR,  24.930,   4.374,  51.173,20181009_235124
MAG,-975.975,-201.764,1052.545,20181009_235124
FUS, -88.315,  10.981,  -7.479,20181009_235124
ACC,   0.352,   0.646,  10.027,20181009_235124
GYR,  27.554, -15.745,  59.045,20181009_235124
MAG,-976.516,-201.584,1052.720,20181009_235124
FUS, -88.765,   9.436,  -1.419,20181009_235124
ACC,   0.357,   0.673,   9.953,20181009_235124
GYR,  22.306,  -8.310,  43.737,20181009_235124
MAG,-977.058,-201.403,1053.593,20181009_235124
FUS, -90.596,   9.876,  -8.951,20181009_235124
ACC,   0.414,   0.668,   9.950,20181009_235125
GYR,  24.055, -20.119,  53.359,20181009_235125
MAG,-974.892,-203.930,1052.545,20181009_235125
FUS, -92.510,   8.421,  -0.159,20181009_235125
ACC,   0.350,   0.651,   9.974,20181009_235125
GYR,  27.554, -23.181,  58.171,20181009_235125
MAG,-977.599,-203.388,1052.021,20181009_235125
FUS, -88.525,   4.084,  -6.307,20181009_235125
ACC,   0.345,   0.694,  10.010,20181009_235125
GYR,  19.244, -27.992,  54.234,20181009_235125
MAG,-976.516,-201.584,1052.371,20181009_235125
FUS, -86.408,   8.889,  -5.962,20181009_235125
ACC,   0.376,   0.654,   9.969,20181009_235126
GYR,  26.242, -12.246,  62.544,20181009_235126
MAG,-976.697,-201.764,1051.498,20181009_235126
FUS, -84.110,  13.284,  -4.142,20181009_235126
ACC,   0.369,   0.625,   9.965,20181009_235126
GYR,  24.055, -21.431,  52.047,20181009_235126
MAG,-977.058,-201.403,1052.196,20181009_235126
FUS, -84.606,   3.658,  -7.554,20181009_235126
ACC,   0.326,   0.644,   9.941,20181009_235126
GYR,  21.431, -29.741,  55.984,20181009_235126
MAG,-976.877,-203.749,1053.768,20181009_235127
FUS, -80.976,  10.102,  -4.385,20181009_235127
ACC,   0.362,   0.642,  10.029,20181009_235127
GYR,  25.368, -22.306,  45.487,20181009_235127
MAG,-977.238,-202.305,1052.720,20181009_235127
FUS, -83.468,   9.686,  -7.119,20181009_235127
ACC,   0.385,   0.587,   9.910,20181009_235127
GYR,  22.743, -10.934,  55.546,20181009_235127
MAG,-976.155,-201.584,1052.720,20181009_235127
FUS, -84.117,  14.460,  -4.808,20181009_235127
ACC,   0.350,   0.651,   9.924,20181009_235128
GYR,  18.370, -22.306,  63.419,20181009_235128
MAG,-977.238,-201.945,1053.768,20181009_235128
FUS, -80.943,   1.478,  -7.388,20181009_235128
ACC,   0.354,   0.663,   9.950,20181009_235128
GYR,  20.557, -20.557,  40.238,20181009_235128
MAG,-977.780,-202.486,1054.291,20181009_235128
FUS, -81.582,  12.743,  -4.948,20181009_235128
ACC,   0.340,   0.637,   9.986,20181009_235128
GYR,  30.179,  -9.622,  48.548,20181009_235128
MAG,-976.336,-201.764,1052.545,20181009_235128
FUS, -84.709,  10.256,  -5.277,20181009_235128
ACC,   0.350,   0.634,   9.946,20181009_235129
GYR,  21.869, -25.805,  53.797,20181009_235129
MAG,-977.599,-202.305,1054.466,20181009_235129
FUS, -85.065,   7.591,  -7.101,20181009_235129
ACC,   0.366,   0.687,   9.981,20181009_235129
GYR,  28.867, -26.242,  47.236,20181009_235129
MAG,-976.336,-201.764,1053.942,20181009_235129
FUS, -86.667,  10.486,  -2.402,20181009_235129
ACC,   0.359,   0.618,   9.972,20181009_235129
GYR,  25.368,  -7.873,  62.544,20181009_235129
MAG,-975.795,-201.584,1053.768,20181009_235129
