ACC,   0.362,   0.668,  10.034,20181009_235714
GYR,  22.743,  -4.374,  56.858,20181009_235715
MAG,-975.975,-202.847,1053.942,20181009_235715
FUS,-115.775,   5.518,  -5.264,20181009_235715
ACC,   0.393,   0.634,  10.003,20181009_235715
GYR,  25.805, -21.431,  49.860,20181009_235715
MAG,-977.960,-203.388,1054.117,20181009_235715
FUS,-117.451,  -4.788,  -3.038,20181009_235715
ACC,   0.359,   0.690,   9.986,20181009_235715
GYR,  20.119, -17.932,  48.548,20181009_235715
MAG,-977.058,-202.486,1052.545,20181009_235715
FUS,-116.656,   1.150,  -5.969,20181009_235715
ACC,   0.359,   0.634,  10.003,20181009_235716
GYR,  24.493, -12.246,  47.674,20181009_235716
MAG,-977.419,-202.486,1053.942,20181009_235716
FUS,-117.776,   5.449,  -4.246,20181009_235716
ACC,   0.383,   0.630,   9.972,20181009_235716
GYR,  21.869,  -9.622,  55.546,20181009_235716
MAG,-976.155,-203.027,1053.418,20181009_235716
FUS,-116.638,   3.239,  -5.744,20181009_235716
ACC,   0.342,   0.620,   9.986,20181009_235716
GYR,  29.741, -28.867,  52.485,20181009_235716
MAG,-975.253,-202.847,1052.895,20181009_235716
FUS,-116.162,  -0.276,  -2.744,20181009_235716
ACC,   0.347,   0.639,  10.020,20181009_235717
GYR,  20.994,  -4.374,  50.298,20181009_235717
MAG,-976.336,-201.042,1052.545,20181009_235717
FUS,-115.714,   6.831,  -6.691,20181009_235717
ACC,   0.371,   0.685,   9.955,20181009_235717
GYR,  23.181, -25.805,  53.359,20181009_235717
MAG,-975.614,-202.847,1050.799,20181009_235717
FUS,-115.740,  -1.273,  -2.854,20181009_235717
ACC,   0.362,   0.658,   9.941,20181009_235717
GYR,  26.242, -25.368,  54.234,20181009_235717
MAG,-976.697,-201.042,1052.545,20181009_235717
FUS,-113.428,  -0.109,  -4.657,20181009_235717
ACC,   0.359,   0.654,   9.979,20181009_235718
GYR,  28.429, -33.240,  45.924,20181009_235718
MAG,-976.336,-201.764,1054.990,20181009_235718
FUS,-114.044,  -1.190,  -3.721,20181009_235718
ACC,   0.369,   0.622,   9.957,20181009_235718
GYR,  27.554,  -3.499,  54.234,20181009_235718
