ACC,   0.362,   0.670,   9.962,20181009_224631
GYR,  22.306, -15.745,  60.795,20181009_224631
MAG,-975.795,-202.666,1054.117,20181009_224631
FUS, -85.766,  13.396,  -1.584,20181009_224631
ACC,   0.352,   0.646,  10.015,20181009_224631
GYR,   7.873, -14.871,  45.049,20181009_224631
MAG,-975.073,-203.749,1053.418,20181009_224631
FUS, -84.669,  -3.336, -25.944,20181009_224631
ACC,   0.390,   0.673,   9.965,20181009_224631
GYR,  26.242,  -2.624,  75.228,20181009_224631
MAG,-975.614,-201.403,1052.895,20181009_224631
FUS, -70.184,  17.240,  -0.897,20181009_224631
ACC,   0.364,   0.666,   9.998,20181009_224632
GYR,  38.051, -20.994,  70.854,20181009_224632
MAG,-975.795,-203.388,1053.069,20181009_224632
FUS, -60.260,   1.264,  -2.490,20181009_224632
ACC,   0.362,   0.637,   9.996,20181009_224632
GYR,  15.308, -11.372,  62.544,20181009_224632
MAG,-974.351,-202.666,1052.720,20181009_224632
FUS, -49.836,  17.250,  -4.440,20181009_224632
ACC,   0.357,   0.670,   9.993,20181009_224632
GYR,  20.119, -18.370,  57.733,20181009_224632
MAG,-977.599,-203.388,1053.069,20181009_224633
FUS, -51.686,   9.589,  -5.565,20181009_224633
ACC,   0.362,   0.634,   9.981,20181009_224633
GYR,  26.242,  -6.561,  58.608,20181009_224633
MAG,-975.795,-203.027,1053.768,20181009_224633
FUS, -42.290,  27.751,   3.040,20181009_224633
ACC,   0.323,   0.685,  10.008,20181009_224633
GYR,  16.620, -16.620,  68.667,20181009_224633
MAG,-976.155,-202.666,1052.720,20181009_224633
FUS, -23.358,   0.423,   2.578,20181009_224633
ACC,   0.369,   0.692,   9.991,20181009_224634
GYR,  17.932, -24.493,  61.670,20181009_224634
MAG,-975.434,-204.110,1052.720,20181009_224634
FUS,  -4.420,  13.475,   3.795,20181009_224634
ACC,   0.376,   0.661,  10.027,20181009_224634
GYR,  -0.437, -14.433,  44.175,20181009_224634
MAG,-974.712,-203.749,1054.117,20181009_224634
FUS,  12.516,  28.367,  -3.247,20181009_224634
ACC,   0.366,   0.666,  10.017,20181009_224634
GYR,  50.298, -24.055,  69.980,20181009_224634
MAG,-975.073,-203.027,1053.768,20181009_224634
FUS,  34.556,  -6.473,  26.367,20181009_224634
ACC,   0.373,   0.634,   9.965,20181009_224635
GYR,  19.682, -19.682,  43.300,20181009_224635
MAG,-976.155,-202.305,1052.720,20181009_224635
FUS,  59.703,  -1.967,  18.998,20181009_224635
ACC,   0.378,   0.649,   9.972,20181009_224635
GYR,  35.427, -29.741,  54.234,20181009_224635
MAG,-977.238,-200.501,1053.069,20181009_224635
FUS,  87.722,  -2.419,  22.354,20181009_224635
ACC,   0.402,   0.642,   9.979,20181009_224635
GYR,  24.055, -24.055,  48.111,20181009_224635
MAG,-976.155,-204.110,1052.720,20181009_224635
FUS, 114.029,  -3.742,  18.990,20181009_224635
ACC,   0.371,   0.644,   9.929,20181009_224636
GYR,   5.686, -14.433,  40.238,20181009_224636
MAG,-975.975,-201.403,1054.291,20181009_224636
FUS, 137.439,  -1.865,  10.890,20181009_224636
ACC,   0.390,   0.678,   9.876,20181009_224636
GYR,  34.990, -22.306,  52.047,20181009_224636
MAG,-975.434,-203.388,1053.768,20181009_224636
FUS, 158.024,  -8.994,  16.030,20181009_224636
ACC,   0.402,   0.654,   9.998,20181009_224636
GYR,  13.121, -16.620,  51.610,20181009_224636
MAG,-975.434,-203.388,1052.371,20181009_224636
FUS, 173.412,  -9.320,   3.486,20181009_224636
ACC,   0.350,   0.670,   9.996,20181009_224637
GYR,  20.557, -12.246,  63.419,20181009_224637
MAG,-975.975,-201.764,1054.641,20181009_224637
FUS,-170.086,  -5.366,   5.569,20181009_224637
ACC,   0.395,   0.654,   9.960,20181009_224637
GYR,   8.747,   6.998,  32.366,20181009_224637
MAG,-977.238,-202.666,1053.069,20181009_224637
FUS,-168.654,  -0.706,  -2.680,20181009_224637
ACC,   0.328,   0.680,   9.898,20181009_224637
GYR,  15.745, -21.431,  61.232,20181009_224637
MAG,-977.238,-203.749,1054.117,20181009_224637
FUS,-158.036,  -8.285,   3.342,20181009_224637
ACC,   0.357,   0.642,   9.962,20181009_224638
GYR,  22.306, -11.372,  56.421,20181009_224638
MAG,-975.614,-203.208,1054.990,20181009_224638
FUS,-151.112,  -4.577,  -1.466,20181009_224638
ACC,   0.373,   0.658,   9.946,20181009_224638
GYR,   7.873, -11.372,  38.051,20181009_224638
MAG,-975.975,-203.208,1053.593,20181009_224638
FUS,-151.702,  -2.571,  -5.203,20181009_224638
ACC,   0.330,   0.649,   9.974,20181009_224638
GYR,  30.179,  -2.187,  56.421,20181009_224638
MAG,-975.975,-203.569,1053.244,20181009_224638
FUS,-146.087,   1.245,   4.354,20181009_224639
ACC,   0.393,   0.692,   9.955,20181009_224639
GYR,  28.429, -20.119,  46.799,20181009_224639
MAG,-974.531,-203.930,1053.593,20181009_224639
FUS,-143.989,  -7.999,  -1.201,20181009_224639
ACC,   0.373,   0.644,   9.924,20181009_224639
GYR,  18.370, -29.741,  40.676,20181009_224639
MAG,-976.877,-204.471,1052.720,20181009_224639
FUS,-144.025,  -7.652,  -3.609,20181009_224639
ACC,   0.345,   0.706,   9.957,20181009_224640
GYR,  47.236,  -3.499,  55.109,20181009_224640
MAG,-975.795,-204.471,1053.069,20181009_224640
FUS,-139.197,   1.943,   6.532,20181009_224640
ACC,   0.388,   0.661,   9.955,20181009_224640
GYR,  14.871, -18.370,  53.359,20181009_224640
MAG,-975.253,-203.208,1054.990,20181009_224640
FUS,-134.460,  -6.921,  -5.838,20181009_224640
ACC,   0.385,   0.649,   9.938,20181009_224640
GYR,  32.366, -17.058,  65.606,20181009_224640
MAG,-977.058,-201.764,1053.942,20181009_224640
FUS,-127.771,  -0.324,  -0.078,20181009_224640
ACC,   0.383,   0.673,  10.013,20181009_224641
GYR,  25.368,  -5.686,  44.612,20181009_224641
MAG,-975.434,-202.666,1053.069,20181009_224641
FUS,-128.349,   2.000,  -4.552,20181009_224641
ACC,   0.362,   0.654,   9.962,20181009_224641
GYR,  22.743, -17.495,  54.672,20181009_224641
MAG,-976.336,-201.403,1053.593,20181009_224641
FUS,-126.704,  -0.240,  -3.738,20181009_224641
ACC,   0.397,   0.685,   9.969,20181009_224641
GYR,  30.616, -14.871,  49.860,20181009_224641
MAG,-976.155,-203.388,1053.069,20181009_224641
FUS,-126.394,   0.947,  -1.870,20181009_224641
ACC,   0.376,   0.687,   9.967,20181009_224642
GYR,  35.865, -11.809,  45.924,20181009_224642
MAG,-975.795,-203.388,1052.720,20181009_224642
FUS,-127.113,   0.959,  -1.004,20181009_224642
ACC,   0.364,   0.646,   9.962,20181009_224642
GYR,  28.867, -19.682,  53.797,20181009_224642
MAG,-976.336,-203.569,1053.593,20181009_224642
FUS,-124.903,  -1.911,  -3.503,20181009_224642
ACC,   0.373,   0.663,   9.989,20181009_224642
GYR,  18.807, -24.930,  60.795,20181009_224642
MAG,-975.975,-202.125,1054.641,20181009_224642
FUS,-120.494,  -1.335,  -6.223,20181009_224642
ACC,   0.378,   0.675,  10.068,20181009_224643
GYR,  16.183, -10.934,  43.300,20181009_224643
MAG,-975.073,-204.110,1053.768,20181009_224643
FUS,-122.635,   4.688,  -6.270,20181009_224643
ACC,   0.376,   0.690,   9.977,20181009_224643
GYR,  17.495, -28.429,  68.230,20181009_224643
MAG,-976.336,-203.569,1052.196,20181009_224643
FUS,-117.358,  -2.463,  -4.290,20181009_224643
ACC,   0.390,   0.658,   9.974,20181009_224643
GYR,  32.803, -21.869,  52.922,20181009_224643
MAG,-975.073,-201.945,1053.069,20181009_224643
FUS,-115.473,   1.208,  -2.013,20181009_224643
ACC,   0.369,   0.692,  10.001,20181009_224644
GYR,  29.741, -24.493,  61.232,20181009_224644
MAG,-976.516,-205.554,1052.371,20181009_224644
FUS,-111.259,  -0.120,  -3.866,20181009_224644
ACC,   0.400,   0.678,   9.943,20181009_224644
GYR,  12.246, -11.809,  45.487,20181009_224644
MAG,-975.975,-202.847,1052.196,20181009_224644
FUS,-112.668,   5.385,  -9.250,20181009_224644
ACC,   0.376,   0.682,   9.996,20181009_224644
GYR,  37.614,  -5.686,  59.045,20181009_224644
MAG,-975.434,-203.749,1054.466,20181009_224644
FUS,-111.280,   8.471,   4.333,20181009_224644
ACC,   0.378,   0.651,   9.934,20181009_224645
GYR,  17.058, -13.996,  67.793,20181009_224645
MAG,-973.629,-203.027,1054.117,20181009_224645
FUS,-102.185,   0.129,  -7.119,20181009_224645
ACC,   0.376,   0.661,   9.965,20181009_224645
GYR,  25.805, -17.932,  54.234,20181009_224645
MAG,-976.155,-202.666,1054.117,20181009_224645
FUS,-100.246,   8.159,  -3.793,20181009_224645
ACC,   0.385,   0.675,   9.981,20181009_224645
GYR,  34.115, -18.807,  52.485,20181009_224646
MAG,-976.516,-203.749,1053.418,20181009_224646
FUS,-100.450,   4.319,  -3.576,20181009_224646
ACC,   0.357,   0.615,  10.063,20181009_224646
GYR,  16.183, -21.431,  45.924,20181009_224646
MAG,-977.058,-202.847,1053.593,20181009_224646
FUS,-101.559,   5.169,  -9.417,20181009_224646
ACC,   0.342,   0.687,   9.981,20181009_224646
GYR,   8.310,  -1.749,  38.489,20181009_224646
MAG,-974.892,-204.291,1053.244,20181009_224646
FUS,-107.957,  14.843,  -7.182,20181009_224646
ACC,   0.388,   0.606,   9.967,20181009_224647
GYR,   7.435, -20.119,  49.860,20181009_224647
MAG,-975.434,-203.027,1053.069,20181009_224647
FUS,-104.474,  -6.958,  -4.975,20181009_224647
ACC,   0.373,   0.656,   9.931,20181009_224647
GYR,  27.992, -10.934,  52.922,20181009_224647
MAG,-975.614,-203.569,1053.942,20181009_224647
FUS,-101.453,   5.334,  -3.757,20181009_224647
ACC,   0.354,   0.656,   9.962,20181009_224647
GYR,  23.618, -28.429,  52.047,20181009_224647
MAG,-976.155,-201.584,1052.371,20181009_224647
FUS,-100.822,   2.602,  -6.760,20181009_224647
ACC,   0.424,   0.658,   9.979,20181009_224648
GYR,  39.364, -21.431,  51.610,20181009_224648
MAG,-975.614,-202.125,1052.196,20181009_224648
FUS,-100.389,   6.845,   0.060,20181009_224648
ACC,   0.378,   0.673,   9.998,20181009_224648
GYR,  27.554, -31.491,  66.918,20181009_224648
